41.483,14.586,25.965,58.613,12.392,24.586,74.845,8.7109,25.613,35.892,11.003,21.537,34.008,13.938,15.518,25.846,9.9154,14.678,78.539,1.6396,10.593,85.004,-2.9604,11.555,82.65,-5.0973,13.598
41.138,14.691,25.956,58.358,12.558,24.458,74.499,8.7829,25.603,35.491,11.092,21.558,33.556,13.921,15.529,25.437,9.8675,14.721,78.406,1.6516,10.678,84.954,-2.8848,11.555,82.862,-4.8052,12.857
40.797,14.798,25.973,58.045,12.686,24.367,74.15,8.8525,25.595,35.121,11.128,21.628,33.141,13.898,15.493,25.034,9.8053,14.57,78.258,1.6623,10.759,84.889,-2.8155,11.575,82.796,-4.7454,12.766
40.444,14.875,26.026,57.708,12.778,24.32,73.795,8.9397,25.568,34.747,11.181,21.672,32.74,13.859,15.466,24.666,9.7931,14.524,78.077,1.6733,10.845,84.809,-2.728,11.614,82.664,-4.623,12.576
40.121,14.964,26.064,57.2,12.759,24.44,73.438,9.0084,25.577,34.366,11.241,21.691,32.343,13.82,15.444,24.283,9.7541,14.472,77.916,1.6855,10.951,84.749,-2.623,11.615,82.588,-4.5175,12.446
39.77,15.056,26.065,56.837,12.824,24.411,73.062,9.0986,25.581,33.992,11.296,21.723,31.962,13.779,15.403,23.907,9.7127,14.428,77.717,1.7266,11.027,84.653,-2.5378,11.628,82.478,-4.479,12.314
39.419,15.161,26.061,56.49,12.929,24.366,72.697,9.1564,25.602,33.619,11.348,21.765,31.573,13.723,15.407,23.545,9.6863,14.37,77.537,1.7494,11.132,84.558,-2.422,11.658,82.719,-4.6368,12.613
39.072,15.249,26.136,56.115,13.006,24.367,72.344,9.2395,25.603,33.262,11.389,21.767,31.209,13.677,15.357,23.186,9.6448,14.346,77.322,1.7735,11.234,84.455,-2.3006,11.656,82.633,-4.5386,12.431
38.73,15.34,26.111,55.765,13.095,24.345,71.982,9.3193,25.608,32.897,11.435,21.823,30.851,13.632,15.289,22.86,9.6472,14.142,77.096,1.8382,11.317,84.321,-2.2693,11.733,82.538,-4.3954,12.224
38.384,15.434,26.103,55.428,13.208,24.297,71.63,9.4117,25.594,32.556,11.475,21.818,30.484,13.569,15.282,22.524,9.6367,13.979,76.888,1.8746,11.441,84.169,-2.1784,11.763,82.493,-4.4214,12.205
38.059,15.512,26.133,55.093,13.299,24.272,71.301,9.4832,25.595,32.207,11.513,21.846,30.147,13.506,15.244,22.195,9.6246,13.874,76.663,1.9311,11.528,84.032,-2.0532,11.754,82.414,-4.3263,12.113
37.744,15.582,26.172,54.743,13.389,24.264,70.969,9.5468,25.61,31.85,11.576,21.871,29.812,13.47,15.2,21.906,9.641,13.777,76.455,1.9557,11.658,83.862,-1.946,11.815,82.246,-4.288,12.011
37.392,15.68,26.15,54.411,13.467,24.292,70.589,9.6202,25.641,31.531,11.606,21.868,29.47,13.42,15.141,21.49,9.4785,13.93,76.214,2.0143,11.753,83.704,-1.8134,11.828,82.051,-4.3651,12.423
